taster_name,taster_twitter_handle
Roger Voss,@vossroger
Anna Lee C. Iijima,
Michael Schachner,@wineschach
Anna Lee C. Iijima,
Virginie Boone,@vboone
Roger Voss,@vossroger
Sean P. Sullivan,@wawinereport
Sean P. Sullivan,@wawinereport
Sean P. Sullivan,@wawinereport
Roger Voss,@vossroger
Matt Kettmann,@mattkettmann
Michael Schachner,@wineschach
Kerin O’Keefe,@kerinokeefe
Sean P. Sullivan,@wawinereport
Sean P. Sullivan,@wawinereport
Sean P. Sullivan,@wawinereport
Michael Schachner,@wineschach
Matt Kettmann,@mattkettmann
Jim Gordon,@gordone_cellars
Michael Schachner,@wineschach
Sean P. Sullivan,@wawinereport
Kerin O’Keefe,@kerinokeefe
Matt Kettmann,@mattkettmann
Matt Kettmann,@mattkettmann
Kerin O’Keefe,@kerinokeefe
Roger Voss,@vossroger
Roger Voss,@vossroger
Jim Gordon,@gordone_cellars
Kerin O’Keefe,@kerinokeefe
Roger Voss,@vossroger
Roger Voss,@vossroger
Roger Voss,@vossroger
Roger Voss,@vossroger
Anna Lee C. Iijima,
Matt Kettmann,@mattkettmann
Roger Voss,@vossroger
Michael Schachner,@wineschach
Kerin O’Keefe,@kerinokeefe
Sean P. Sullivan,@wawinereport
Kerin O’Keefe,@kerinokeefe
Paul Gregutt,@paulgwine 
,
Joe Czerwinski,@JoeCz
Michael Schachner,@wineschach
,
Roger Voss,@vossroger
Paul Gregutt,@paulgwine 
Virginie Boone,@vboone
Roger Voss,@vossroger
Roger Voss,@vossroger
Virginie Boone,@vboone
,
,
,
,
Michael Schachner,@wineschach
Michael Schachner,@wineschach
Virginie Boone,@vboone
,
,
,
,
Virginie Boone,@vboone
Virginie Boone,@vboone
Sean P. Sullivan,@wawinereport
Kerin O’Keefe,@kerinokeefe
Sean P. Sullivan,@wawinereport
Virginie Boone,@vboone
Sean P. Sullivan,@wawinereport
Jim Gordon,@gordone_cellars
Michael Schachner,@wineschach
Matt Kettmann,@mattkettmann
Sean P. Sullivan,@wawinereport
Sean P. Sullivan,@wawinereport
Sean P. Sullivan,@wawinereport
Roger Voss,@vossroger
Kerin O’Keefe,@kerinokeefe
Roger Voss,@vossroger
Sean P. Sullivan,@wawinereport
Roger Voss,@vossroger
Roger Voss,@vossroger
Matt Kettmann,@mattkettmann
Matt Kettmann,@mattkettmann
Virginie Boone,@vboone
Matt Kettmann,@mattkettmann
Matt Kettmann,@mattkettmann
Joe Czerwinski,@JoeCz
Joe Czerwinski,@JoeCz
Virginie Boone,@vboone
Virginie Boone,@vboone
Roger Voss,@vossroger
Sean P. Sullivan,@wawinereport
Virginie Boone,@vboone
Roger Voss,@vossroger
Lauren Buzzeo,@laurbuzz
Lauren Buzzeo,@laurbuzz
Lauren Buzzeo,@laurbuzz
Lauren Buzzeo,@laurbuzz
Virginie Boone,@vboone
Kerin O’Keefe,@kerinokeefe
Virginie Boone,@vboone
Virginie Boone,@vboone
Matt Kettmann,@mattkettmann
Virginie Boone,@vboone
Virginie Boone,@vboone
Virginie Boone,@vboone
Virginie Boone,@vboone
Virginie Boone,@vboone
Matt Kettmann,@mattkettmann
Kerin O’Keefe,@kerinokeefe
Virginie Boone,@vboone
Kerin O’Keefe,@kerinokeefe
Virginie Boone,@vboone
Matt Kettmann,@mattkettmann
Virginie Boone,@vboone
Roger Voss,@vossroger
Virginie Boone,@vboone
Virginie Boone,@vboone
Kerin O’Keefe,@kerinokeefe
Kerin O’Keefe,@kerinokeefe
Kerin O’Keefe,@kerinokeefe
Matt Kettmann,@mattkettmann
Roger Voss,@vossroger
Kerin O’Keefe,@kerinokeefe
Michael Schachner,@wineschach
Virginie Boone,@vboone
,
,
Michael Schachner,@wineschach
Virginie Boone,@vboone
,
,
,
,
,
,
,
,
Roger Voss,@vossroger
,
Virginie Boone,@vboone
Virginie Boone,@vboone
,
Roger Voss,@vossroger
Michael Schachner,@wineschach
Virginie Boone,@vboone
Virginie Boone,@vboone
Virginie Boone,@vboone
Michael Schachner,@wineschach
,
Michael Schachner,@wineschach
Michael Schachner,@wineschach
,
Michael Schachner,@wineschach
Michael Schachner,@wineschach
Roger Voss,@vossroger
Paul Gregutt,@paulgwine 
Roger Voss,@vossroger
Roger Voss,@vossroger
Roger Voss,@vossroger
Matt Kettmann,@mattkettmann
Paul Gregutt,@paulgwine 
Jim Gordon,@gordone_cellars
Kerin O’Keefe,@kerinokeefe
Kerin O’Keefe,@kerinokeefe
Michael Schachner,@wineschach
Michael Schachner,@wineschach
Roger Voss,@vossroger
Roger Voss,@vossroger
Kerin O’Keefe,@kerinokeefe
Paul Gregutt,@paulgwine 
Roger Voss,@vossroger
Roger Voss,@vossroger
Roger Voss,@vossroger
Michael Schachner,@wineschach
Roger Voss,@vossroger
Roger Voss,@vossroger
Roger Voss,@vossroger
Roger Voss,@vossroger
Roger Voss,@vossroger
Paul Gregutt,@paulgwine 
Kerin O’Keefe,@kerinokeefe
Roger Voss,@vossroger
Roger Voss,@vossroger
Michael Schachner,@wineschach
,
,
,
,
,
,
,
,
,
,
,
Anna Lee C. Iijima,
Anna Lee C. Iijima,
,
,
Michael Schachner,@wineschach
Joe Czerwinski,@JoeCz
,
,
,
,
Joe Czerwinski,@JoeCz
Michael Schachner,@wineschach
Michael Schachner,@wineschach
Michael Schachner,@wineschach
Anna Lee C. Iijima,
Anna Lee C. Iijima,
Michael Schachner,@wineschach
,
Kerin O’Keefe,@kerinokeefe
Sean P. Sullivan,@wawinereport
Matt Kettmann,@mattkettmann
Virginie Boone,@vboone
Virginie Boone,@vboone
Joe Czerwinski,@JoeCz
Michael Schachner,@wineschach
Kerin O’Keefe,@kerinokeefe
Kerin O’Keefe,@kerinokeefe
Kerin O’Keefe,@kerinokeefe
Paul Gregutt,@paulgwine 
Virginie Boone,@vboone
Kerin O’Keefe,@kerinokeefe
Kerin O’Keefe,@kerinokeefe
Roger Voss,@vossroger
Michael Schachner,@wineschach
Virginie Boone,@vboone
Roger Voss,@vossroger
Paul Gregutt,@paulgwine 
Paul Gregutt,@paulgwine 
Michael Schachner,@wineschach
Virginie Boone,@vboone
Virginie Boone,@vboone
Virginie Boone,@vboone
Roger Voss,@vossroger
Roger Voss,@vossroger
Roger Voss,@vossroger
Roger Voss,@vossroger
Roger Voss,@vossroger
Roger Voss,@vossroger
Roger Voss,@vossroger
Roger Voss,@vossroger
Roger Voss,@vossroger
Roger Voss,@vossroger
Roger Voss,@vossroger
,
Roger Voss,@vossroger
Roger Voss,@vossroger
Roger Voss,@vossroger
Susan Kostrzewa,@suskostrzewa
Michael Schachner,@wineschach
Susan Kostrzewa,@suskostrzewa
Roger Voss,@vossroger
Roger Voss,@vossroger
Roger Voss,@vossroger
Roger Voss,@vossroger
Roger Voss,@vossroger
Roger Voss,@vossroger
Roger Voss,@vossroger
,
Paul Gregutt,@paulgwine 
,
Virginie Boone,@vboone
Matt Kettmann,@mattkettmann
Anna Lee C. Iijima,
Virginie Boone,@vboone
Jim Gordon,@gordone_cellars
Paul Gregutt,@paulgwine 
Virginie Boone,@vboone
Jim Gordon,@gordone_cellars
Anna Lee C. Iijima,
Anna Lee C. Iijima,
Paul Gregutt,@paulgwine 
Virginie Boone,@vboone
Michael Schachner,@wineschach
Virginie Boone,@vboone
Matt Kettmann,@mattkettmann
Virginie Boone,@vboone
Jim Gordon,@gordone_cellars
Jim Gordon,@gordone_cellars
Jim Gordon,@gordone_cellars
Matt Kettmann,@mattkettmann
Matt Kettmann,@mattkettmann
Jim Gordon,@gordone_cellars
Michael Schachner,@wineschach
Matt Kettmann,@mattkettmann
Virginie Boone,@vboone
Matt Kettmann,@mattkettmann
Paul Gregutt,@paulgwine 
Virginie Boone,@vboone
Michael Schachner,@wineschach
Michael Schachner,@wineschach
Roger Voss,@vossroger
Roger Voss,@vossroger
Roger Voss,@vossroger
Paul Gregutt,@paulgwine 
Paul Gregutt,@paulgwine 
Kerin O’Keefe,@kerinokeefe
Kerin O’Keefe,@kerinokeefe
Anna Lee C. Iijima,
Michael Schachner,@wineschach
Kerin O’Keefe,@kerinokeefe
Kerin O’Keefe,@kerinokeefe
Michael Schachner,@wineschach
Virginie Boone,@vboone
Kerin O’Keefe,@kerinokeefe
Anna Lee C. Iijima,
Anna Lee C. Iijima,
Kerin O’Keefe,@kerinokeefe
Roger Voss,@vossroger
Virginie Boone,@vboone
Paul Gregutt,@paulgwine 
Roger Voss,@vossroger
Roger Voss,@vossroger
Anna Lee C. Iijima,
Joe Czerwinski,@JoeCz
Mike DeSimone,@worldwineguys
Michael Schachner,@wineschach
Sean P. Sullivan,@wawinereport
Paul Gregutt,@paulgwine 
Matt Kettmann,@mattkettmann
Roger Voss,@vossroger
Paul Gregutt,@paulgwine 
Paul Gregutt,@paulgwine 
,
,
Paul Gregutt,@paulgwine 
Paul Gregutt,@paulgwine 
,
Paul Gregutt,@paulgwine 
,
,
Paul Gregutt,@paulgwine 
,
Paul Gregutt,@paulgwine 
Paul Gregutt,@paulgwine 
Paul Gregutt,@paulgwine 
,
,
,
,
,
,
Paul Gregutt,@paulgwine 
,
Paul Gregutt,@paulgwine 
Paul Gregutt,@paulgwine 
,
,
,
,
Paul Gregutt,@paulgwine 
Michael Schachner,@wineschach
,
Kerin O’Keefe,@kerinokeefe
Anne Krebiehl MW,@AnneInVino
Virginie Boone,@vboone
Anne Krebiehl MW,@AnneInVino
Roger Voss,@vossroger
Roger Voss,@vossroger
Roger Voss,@vossroger
Paul Gregutt,@paulgwine 
Kerin O’Keefe,@kerinokeefe
Kerin O’Keefe,@kerinokeefe
Paul Gregutt,@paulgwine 
Michael Schachner,@wineschach
Michael Schachner,@wineschach
Kerin O’Keefe,@kerinokeefe
Michael Schachner,@wineschach
Anne Krebiehl MW,@AnneInVino
,
Anne Krebiehl MW,@AnneInVino
,
Kerin O’Keefe,@kerinokeefe
Anne Krebiehl MW,@AnneInVino
Anne Krebiehl MW,@AnneInVino
Michael Schachner,@wineschach
Kerin O’Keefe,@kerinokeefe
Kerin O’Keefe,@kerinokeefe
,
Susan Kostrzewa,@suskostrzewa
,
,
,
,
,
Susan Kostrzewa,@suskostrzewa
,
Michael Schachner,@wineschach
Susan Kostrzewa,@suskostrzewa
,
,
,
,
Susan Kostrzewa,@suskostrzewa
,
,
Virginie Boone,@vboone
Michael Schachner,@wineschach
,
Roger Voss,@vossroger
Paul Gregutt,@paulgwine 
,
,
Lauren Buzzeo,@laurbuzz
,
Michael Schachner,@wineschach
Roger Voss,@vossroger
,
,
,
,
Paul Gregutt,@paulgwine 
Paul Gregutt,@paulgwine 
,
,
,
,
,
Roger Voss,@vossroger
,
Paul Gregutt,@paulgwine 
,
,
,
,
,
,
Roger Voss,@vossroger
Matt Kettmann,@mattkettmann
Kerin O’Keefe,@kerinokeefe
Roger Voss,@vossroger
Roger Voss,@vossroger
Michael Schachner,@wineschach
Jim Gordon,@gordone_cellars
Virginie Boone,@vboone
Michael Schachner,@wineschach
Paul Gregutt,@paulgwine 
Kerin O’Keefe,@kerinokeefe
Kerin O’Keefe,@kerinokeefe
Roger Voss,@vossroger
Anna Lee C. Iijima,
Kerin O’Keefe,@kerinokeefe
Kerin O’Keefe,@kerinokeefe
Roger Voss,@vossroger
Kerin O’Keefe,@kerinokeefe
Roger Voss,@vossroger
Roger Voss,@vossroger
Michael Schachner,@wineschach
Kerin O’Keefe,@kerinokeefe
Kerin O’Keefe,@kerinokeefe
Anna Lee C. Iijima,
Kerin O’Keefe,@kerinokeefe
Roger Voss,@vossroger
Matt Kettmann,@mattkettmann
Roger Voss,@vossroger
Paul Gregutt,@paulgwine 
Virginie Boone,@vboone
Roger Voss,@vossroger
Matt Kettmann,@mattkettmann
Jim Gordon,@gordone_cellars
Michael Schachner,@wineschach
Paul Gregutt,@paulgwine 
Kerin O’Keefe,@kerinokeefe
Paul Gregutt,@paulgwine 
Kerin O’Keefe,@kerinokeefe
Susan Kostrzewa,@suskostrzewa
Anna Lee C. Iijima,
Kerin O’Keefe,@kerinokeefe
Virginie Boone,@vboone
Kerin O’Keefe,@kerinokeefe
Roger Voss,@vossroger
Kerin O’Keefe,@kerinokeefe
Michael Schachner,@wineschach
Michael Schachner,@wineschach
Anna Lee C. Iijima,
Susan Kostrzewa,@suskostrzewa
Michael Schachner,@wineschach
Kerin O’Keefe,@kerinokeefe
Paul Gregutt,@paulgwine 
Matt Kettmann,@mattkettmann
Virginie Boone,@vboone
Michael Schachner,@wineschach
Michael Schachner,@wineschach
Kerin O’Keefe,@kerinokeefe
Jim Gordon,@gordone_cellars
Jim Gordon,@gordone_cellars
Jim Gordon,@gordone_cellars
Mike DeSimone,@worldwineguys
Roger Voss,@vossroger
Virginie Boone,@vboone
Alexander Peartree,
Jim Gordon,@gordone_cellars
Virginie Boone,@vboone
Roger Voss,@vossroger
Roger Voss,@vossroger
Roger Voss,@vossroger
Roger Voss,@vossroger
Kerin O’Keefe,@kerinokeefe
Anna Lee C. Iijima,
Michael Schachner,@wineschach
Roger Voss,@vossroger
Roger Voss,@vossroger
Anna Lee C. Iijima,
Michael Schachner,@wineschach
Jim Gordon,@gordone_cellars
Kerin O’Keefe,@kerinokeefe
Kerin O’Keefe,@kerinokeefe
Roger Voss,@vossroger
Roger Voss,@vossroger
Paul Gregutt,@paulgwine 
Sean P. Sullivan,@wawinereport
Jim Gordon,@gordone_cellars
Kerin O’Keefe,@kerinokeefe
Roger Voss,@vossroger
Paul Gregutt,@paulgwine 
Kerin O’Keefe,@kerinokeefe
Roger Voss,@vossroger
Michael Schachner,@wineschach
Lauren Buzzeo,@laurbuzz
Joe Czerwinski,@JoeCz
Lauren Buzzeo,@laurbuzz
Lauren Buzzeo,@laurbuzz
Michael Schachner,@wineschach
Michael Schachner,@wineschach
Paul Gregutt,@paulgwine 
Virginie Boone,@vboone
Virginie Boone,@vboone
,
Paul Gregutt,@paulgwine 
Roger Voss,@vossroger
Roger Voss,@vossroger
,
,
Joe Czerwinski,@JoeCz
Michael Schachner,@wineschach
Virginie Boone,@vboone
Paul Gregutt,@paulgwine 
,
Roger Voss,@vossroger
Roger Voss,@vossroger
,
Roger Voss,@vossroger
,
,
,
Michael Schachner,@wineschach
Michael Schachner,@wineschach
Roger Voss,@vossroger
,
Michael Schachner,@wineschach
,
,
,
Roger Voss,@vossroger
Roger Voss,@vossroger
,
,
Michael Schachner,@wineschach
Michael Schachner,@wineschach
Roger Voss,@vossroger
Roger Voss,@vossroger
Roger Voss,@vossroger
,
Michael Schachner,@wineschach
Virginie Boone,@vboone
,
,
,
Joe Czerwinski,@JoeCz
Paul Gregutt,@paulgwine 
,
,
Roger Voss,@vossroger
Roger Voss,@vossroger
Lauren Buzzeo,@laurbuzz
,
Lauren Buzzeo,@laurbuzz
Joe Czerwinski,@JoeCz
Michael Schachner,@wineschach
,
Susan Kostrzewa,@suskostrzewa
,
,
Joe Czerwinski,@JoeCz
,
,
Joe Czerwinski,@JoeCz
,
,
,
Michael Schachner,@wineschach
